# CSV: Нули ζ(s) на критической линии
# Сгенерировано: 2026-06-28 15:21:28
index,t,s_real,s_imag,zero_number
4144,4643.751735863572321,0.5,4643.751735863572321,4144
4145,4644.753105527211119,0.5,4644.753105527211119,4145
4146,4645.362987352405071,0.5,4645.362987352405071,4146
4147,4646.739486074074193,0.5,4646.739486074074193,4147
4148,4647.117263732463471,0.5,4647.117263732463471,4148
4149,4648.112608174797060,0.5,4648.112608174797060,4149
4150,4648.564886816581748,0.5,4648.564886816581748,4150
4151,4650.614330328304277,0.5,4650.614330328304277,4151
4152,4651.664121145863646,0.5,4651.664121145863646,4152
4153,4652.088399128892888,0.5,4652.088399128892888,4153
4154,4653.119156055231542,0.5,4653.119156055231542,4154
4155,4654.068949599623011,0.5,4654.068949599623011,4155
4156,4654.947323957917433,0.5,4654.947323957917433,4156
4157,4655.721560896440678,0.5,4655.721560896440678,4157
4158,4656.922418573236428,0.5,4656.922418573236428,4158
4159,4657.820890194844651,0.5,4657.820890194844651,4159
4160,4658.394949957774770,0.5,4658.394949957774770,4160
4161,4659.918687610412235,0.5,4659.918687610412235,4161
4162,4660.563963934253479,0.5,4660.563963934253479,4162
4163,4662.080004603230009,0.5,4662.080004603230009,4163
4164,4662.945890919434532,0.5,4662.945890919434532,4164
4165,4663.505025593542996,0.5,4663.505025593542996,4165
4166,4664.322897246287539,0.5,4664.322897246287539,4166
4167,4665.141375953133320,0.5,4665.141375953133320,4167
4168,4666.090798752812589,0.5,4666.090798752812589,4168
4169,4667.424428268022893,0.5,4667.424428268022893,4169
4170,4668.055177752044983,0.5,4668.055177752044983,4170
4171,4669.829513522149682,0.5,4669.829513522149682,4171
4172,4670.350631746016916,0.5,4670.350631746016916,4172
4173,4671.032106498723806,0.5,4671.032106498723806,4173
4174,4671.877847964575267,0.5,4671.877847964575267,4174
4175,4673.282690521288714,0.5,4673.282690521288714,4175
4176,4674.126716048520393,0.5,4674.126716048520393,4176
4177,4674.741639863472301,0.5,4674.741639863472301,4177
4178,4675.727566686425234,0.5,4675.727566686425234,4178
4179,4676.334095816126137,0.5,4676.334095816126137,4179
4180,4677.930219147139724,0.5,4677.930219147139724,4180
4181,4679.087491041082103,0.5,4679.087491041082103,4181
4182,4680.088468859476961,0.5,4680.088468859476961,4182
4183,4680.606397111238948,0.5,4680.606397111238948,4183
4184,4681.604890746662022,0.5,4681.604890746662022,4184
4185,4682.648662425130169,0.5,4682.648662425130169,4185
4186,4683.021291066600497,0.5,4683.021291066600497,4186
4187,4684.186914789594084,0.5,4684.186914789594084,4187
4188,4685.407789642226817,0.5,4685.407789642226817,4188
4189,4686.708155145731325,0.5,4686.708155145731325,4189
4190,4687.072177975256636,0.5,4687.072177975256636,4190
4191,4688.252603006428217,0.5,4688.252603006428217,4191
4192,4689.505062437306151,0.5,4689.505062437306151,4192
4193,4690.178840007100916,0.5,4690.178840007100916,4193
4194,4691.296768788713052,0.5,4691.296768788713052,4194
4195,4691.862100090804233,0.5,4691.862100090804233,4195
4196,4692.866432862005240,0.5,4692.866432862005240,4196
4197,4693.939417293336192,0.5,4693.939417293336192,4197
4198,4694.173942793325295,0.5,4694.173942793325295,4198
4199,4696.095849872810504,0.5,4696.095849872810504,4199
4200,4697.354147471542092,0.5,4697.354147471542092,4200
4201,4697.774403761154645,0.5,4697.774403761154645,4201
4202,4698.924504209172483,0.5,4698.924504209172483,4202
4203,4699.497252230962658,0.5,4699.497252230962658,4203
4204,4700.158603280910029,0.5,4700.158603280910029,4204
4205,4701.842587035350334,0.5,4701.842587035350334,4205
4206,4702.437645696000800,0.5,4702.437645696000800,4206
4207,4703.015173840540228,0.5,4703.015173840540228,4207
4208,4704.338118407428738,0.5,4704.338118407428738,4208
4209,4705.482138782042966,0.5,4705.482138782042966,4209
4210,4706.468570903251020,0.5,4706.468570903251020,4210
4211,4707.187171952140488,0.5,4707.187171952140488,4211
4212,4708.595427452169133,0.5,4708.595427452169133,4212
4213,4709.332678157477858,0.5,4709.332678157477858,4213
4214,4709.944940346284966,0.5,4709.944940346284966,4214
4215,4710.552242005027438,0.5,4710.552242005027438,4215
4216,4711.691980184833483,0.5,4711.691980184833483,4216
4217,4712.777797477036984,0.5,4712.777797477036984,4217
4218,4714.247723107137062,0.5,4714.247723107137062,4218
4219,4714.997962824892056,0.5,4714.997962824892056,4219
4220,4715.952621727106816,0.5,4715.952621727106816,4220
4221,4716.660239219091636,0.5,4716.660239219091636,4221
4222,4717.733401081525699,0.5,4717.733401081525699,4222
4223,4718.529894766793404,0.5,4718.529894766793404,4223
4224,4719.595704166862561,0.5,4719.595704166862561,4224
4225,4720.386694373550199,0.5,4720.386694373550199,4225
4226,4721.537540939961218,0.5,4721.537540939961218,4226
4227,4721.954561819576156,0.5,4721.954561819576156,4227
4228,4723.234934939146115,0.5,4723.234934939146115,4228
4229,4724.996421877651301,0.5,4724.996421877651301,4229
4230,4725.487196574649715,0.5,4725.487196574649715,4230
4231,4726.271143852757632,0.5,4726.271143852757632,4231
4232,4726.949295824610090,0.5,4726.949295824610090,4232
4233,4728.211604352939503,0.5,4728.211604352939503,4233
4234,4728.750507230119183,0.5,4728.750507230119183,4234
4235,4729.661501548357592,0.5,4729.661501548357592,4235
4236,4730.962714323503860,0.5,4730.962714323503860,4236
4237,4732.021907044924774,0.5,4732.021907044924774,4237
4238,4733.193764940087931,0.5,4733.193764940087931,4238
4239,4733.844098699536517,0.5,4733.844098699536517,4239
4240,4734.527817832890833,0.5,4734.527817832890833,4240
4241,4736.044923936177838,0.5,4736.044923936177838,4241
4242,4736.596840064477874,0.5,4736.596840064477874,4242
4243,4737.784035547895655,0.5,4737.784035547895655,4243
4244,4738.432582516829825,0.5,4738.432582516829825,4244
4245,4738.793733317309488,0.5,4738.793733317309488,4245
4246,4740.332565971350959,0.5,4740.332565971350959,4246
4247,4741.721885804415251,0.5,4741.721885804415251,4247
4248,4742.414037310372805,0.5,4742.414037310372805,4248
4249,4743.717920629169384,0.5,4743.717920629169384,4249
4250,4744.421811483695819,0.5,4744.421811483695819,4250
4251,4744.996853269858548,0.5,4744.996853269858548,4251
4252,4745.842419030444034,0.5,4745.842419030444034,4252
4253,4746.839593742937723,0.5,4746.839593742937723,4253
4254,4748.335806689634410,0.5,4748.335806689634410,4254
4255,4748.700881129172558,0.5,4748.700881129172558,4255
4256,4749.728100218337204,0.5,4749.728100218337204,4256
4257,4751.215949059366721,0.5,4751.215949059366721,4257
4258,4751.682732579110962,0.5,4751.682732579110962,4258
4259,4753.084026101484596,0.5,4753.084026101484596,4259
4260,4753.918835840181600,0.5,4753.918835840181600,4260
4261,4754.589564975894973,0.5,4754.589564975894973,4261
4262,4755.588948859221091,0.5,4755.588948859221091,4262
4263,4756.356140489576319,0.5,4756.356140489576319,4263
4264,4757.222671632897800,0.5,4757.222671632897800,4264
4265,4757.970669573233863,0.5,4757.970669573233863,4265
4266,4760.158590209302929,0.5,4760.158590209302929,4266
4267,4760.441048058613887,0.5,4760.441048058613887,4267
4268,4761.516430763499557,0.5,4761.516430763499557,4268
4269,4761.983993808134073,0.5,4761.983993808134073,4269
4270,4763.158188506213264,0.5,4763.158188506213264,4270
4271,4764.275424407306673,0.5,4764.275424407306673,4271
4272,4764.998476803593803,0.5,4764.998476803593803,4272
4273,4765.803255384904332,0.5,4765.803255384904332,4273
4274,4766.884818058116252,0.5,4766.884818058116252,4274
4275,4767.868858831061516,0.5,4767.868858831061516,4275
4276,4768.726470928570961,0.5,4768.726470928570961,4276
4277,4770.256497157692138,0.5,4770.256497157692138,4277
4278,4770.891284039308630,0.5,4770.891284039308630,4278
4279,4772.057494829203279,0.5,4772.057494829203279,4279
4280,4772.644938936117796,0.5,4772.644938936117796,4280
4281,4773.439797772912243,0.5,4773.439797772912243,4281
4282,4774.056619725542987,0.5,4774.056619725542987,4282
4283,4775.395711249463602,0.5,4775.395711249463602,4283
4284,4776.429201254369218,0.5,4776.429201254369218,4284
4285,4777.635676983270969,0.5,4777.635676983270969,4285
4286,4778.374124696470972,0.5,4778.374124696470972,4286
4287,4779.596151378346804,0.5,4779.596151378346804,4287
4288,4780.479123089006862,0.5,4780.479123089006862,4288
4289,4780.708587502443152,0.5,4780.708587502443152,4289
4290,4782.356874431613505,0.5,4782.356874431613505,4290
4291,4783.343224125135748,0.5,4783.343224125135748,4291
4292,4783.714516795385862,0.5,4783.714516795385862,4292
4293,4784.640967678605193,0.5,4784.640967678605193,4293
4294,4785.525415338092898,0.5,4785.525415338092898,4294
4295,4787.252675346161595,0.5,4787.252675346161595,4295
4296,4788.152570124255362,0.5,4788.152570124255362,4296
4297,4788.999015740484538,0.5,4788.999015740484538,4297
4298,4789.698347933762307,0.5,4789.698347933762307,4298
4299,4790.733815868860802,0.5,4790.733815868860802,4299
4300,4791.291170821013111,0.5,4791.291170821013111,4300
4301,4792.408824018617452,0.5,4792.408824018617452,4301
4302,4793.347319652198166,0.5,4793.347319652198166,4302
4303,4794.286764715211575,0.5,4794.286764715211575,4303
4304,4795.780117831537609,0.5,4795.780117831537609,4304
4305,4796.352903431830782,0.5,4796.352903431830782,4305
4306,4797.097933597945485,0.5,4797.097933597945485,4306
4307,4798.420841862598536,0.5,4798.420841862598536,4307
4308,4799.673211404293397,0.5,4799.673211404293397,4308
4309,4800.097767615228804,0.5,4800.097767615228804,4309
4310,4800.671002186036276,0.5,4800.671002186036276,4310
4311,4802.188369508504366,0.5,4802.188369508504366,4311
4312,4802.377850869757822,0.5,4802.377850869757822,4312
4313,4803.704592676756874,0.5,4803.704592676756874,4313
4314,4805.072216480051793,0.5,4805.072216480051793,4314
4315,4806.371973581088241,0.5,4806.371973581088241,4315
4316,4806.921270594435555,0.5,4806.921270594435555,4316
4317,4807.541012033672814,0.5,4807.541012033672814,4317
4318,4808.604499169223345,0.5,4808.604499169223345,4318
4319,4809.346880319834781,0.5,4809.346880319834781,4319
4320,4810.531881343335044,0.5,4810.531881343335044,4320
4321,4811.632288844522918,0.5,4811.632288844522918,4321
4322,4812.160772203606939,0.5,4812.160772203606939,4322
4323,4813.045552124358437,0.5,4813.045552124358437,4323
4324,4814.681559817523521,0.5,4814.681559817523521,4324
4325,4815.324276549575188,0.5,4815.324276549575188,4325
4326,4816.451758256975154,0.5,4816.451758256975154,4326
4327,4817.232875407548818,0.5,4817.232875407548818,4327
4328,4818.240133484467151,0.5,4818.240133484467151,4328
4329,4819.028426196165128,0.5,4819.028426196165128,4329
4330,4819.754628168566342,0.5,4819.754628168566342,4330
4331,4820.210030017203280,0.5,4820.210030017203280,4331
4332,4822.221164872703412,0.5,4822.221164872703412,4332
4333,4822.905726969313037,0.5,4822.905726969313037,4333
4334,4824.137537479789898,0.5,4824.137537479789898,4334
4335,4824.678397755425976,0.5,4824.678397755425976,4335
4336,4825.736295502362736,0.5,4825.736295502362736,4336
4337,4826.494341214861379,0.5,4826.494341214861379,4337
4338,4827.767321263362646,0.5,4827.767321263362646,4338
4339,4828.337946620889852,0.5,4828.337946620889852,4339
4340,4829.386309918933875,0.5,4829.386309918933875,4340
4341,4830.136823559167169,0.5,4830.136823559167169,4341
4342,4831.185693208819430,0.5,4831.185693208819430,4342
4343,4832.224866730874055,0.5,4832.224866730874055,4343
4344,4833.663263959365395,0.5,4833.663263959365395,4344
4345,4834.665341189936044,0.5,4834.665341189936044,4345
4346,4835.144026609661523,0.5,4835.144026609661523,4346
4347,4835.951966776301560,0.5,4835.951966776301560,4347
4348,4836.608965378976791,0.5,4836.608965378976791,4348
4349,4838.026709907399891,0.5,4838.026709907399891,4349
4350,4838.660483732967805,0.5,4838.660483732967805,4350
4351,4839.647158112444231,0.5,4839.647158112444231,4351
4352,4841.064723645308732,0.5,4841.064723645308732,4352
4353,4842.043504687771929,0.5,4842.043504687771929,4353
4354,4842.585412400116184,0.5,4842.585412400116184,4354
4355,4843.621336000792326,0.5,4843.621336000792326,4355
4356,4844.699612969358895,0.5,4844.699612969358895,4356
4357,4845.696734419167115,0.5,4845.696734419167115,4357
4358,4846.657760143518317,0.5,4846.657760143518317,4358
4359,4846.916049334814488,0.5,4846.916049334814488,4359
4360,4848.107405391167958,0.5,4848.107405391167958,4360
4361,4848.885041904170976,0.5,4848.885041904170976,4361
4362,4850.871518792202551,0.5,4850.871518792202551,4362
4363,4851.468722998431986,0.5,4851.468722998431986,4363
4364,4852.001065083394678,0.5,4852.001065083394678,4364
4365,4853.425815431974115,0.5,4853.425815431974115,4365
4366,4854.027006706021893,0.5,4854.027006706021893,4366
4367,4854.574296102760854,0.5,4854.574296102760854,4367
4368,4855.718462363850449,0.5,4855.718462363850449,4368
4369,4856.921830081504595,0.5,4856.921830081504595,4369
4370,4857.815380260170969,0.5,4857.815380260170969,4370
4371,4858.604172218367239,0.5,4858.604172218367239,4371
4372,4859.680531624429022,0.5,4859.680531624429022,4372
4373,4860.809330725514883,0.5,4860.809330725514883,4373
4374,4862.076654387724375,0.5,4862.076654387724375,4374
4375,4862.359349645750626,0.5,4862.359349645750626,4375
4376,4863.760153919761251,0.5,4863.760153919761251,4376
4377,4864.191948667561519,0.5,4864.191948667561519,4377
4378,4865.055351272651023,0.5,4865.055351272651023,4378
4379,4866.071578271192266,0.5,4866.071578271192266,4379
4380,4866.954021268905308,0.5,4866.954021268905308,4380
4381,4868.588327038713032,0.5,4868.588327038713032,4381
4382,4869.466636285996174,0.5,4869.466636285996174,4382
4383,4870.517253831920243,0.5,4870.517253831920243,4383
4384,4870.696564723359188,0.5,4870.696564723359188,4384
4385,4871.705539530006718,0.5,4871.705539530006718,4385
4386,4873.193181375946551,0.5,4873.193181375946551,4386
4387,4873.818446227467575,0.5,4873.818446227467575,4387
4388,4874.789996783109018,0.5,4874.789996783109018,4388
4389,4875.237660837145086,0.5,4875.237660837145086,4389
4390,4876.743142327452006,0.5,4876.743142327452006,4390
4391,4877.725299567701768,0.5,4877.725299567701768,4391
4392,4878.629005583154139,0.5,4878.629005583154139,4392
4393,4880.058127358884121,0.5,4880.058127358884121,4393
4394,4880.609661001629320,0.5,4880.609661001629320,4394
4395,4881.311012339880108,0.5,4881.311012339880108,4395
4396,4882.304462235103529,0.5,4882.304462235103529,4396
4397,4882.890785935961503,0.5,4882.890785935961503,4397
4398,4883.927414234291064,0.5,4883.927414234291064,4398
4399,4885.362074723990190,0.5,4885.362074723990190,4399
4400,4886.270478879995608,0.5,4886.270478879995608,4400
4401,4887.198480646699863,0.5,4887.198480646699863,4401
4402,4888.175610835218322,0.5,4888.175610835218322,4402
4403,4888.908079346009799,0.5,4888.908079346009799,4403
4404,4890.214451316183840,0.5,4890.214451316183840,4404
4405,4890.627756888265139,0.5,4890.627756888265139,4405
4406,4891.783056074756132,0.5,4891.783056074756132,4406
4407,4892.934979042486702,0.5,4892.934979042486702,4407
4408,4893.388337635763492,0.5,4893.388337635763492,4408
4409,4893.963169529566585,0.5,4893.963169529566585,4409
4410,4895.963739545985845,0.5,4895.963739545985845,4410
4411,4896.957746690964086,0.5,4896.957746690964086,4411
4412,4897.650781297576941,0.5,4897.650781297576941,4412
4413,4898.457291766483650,0.5,4898.457291766483650,4413
4414,4899.161200688897225,0.5,4899.161200688897225,4414
4415,4900.429563379258070,0.5,4900.429563379258070,4415
4416,4900.742881746494277,0.5,4900.742881746494277,4416
4417,4902.307209902897739,0.5,4902.307209902897739,4417
4418,4902.821632068548752,0.5,4902.821632068548752,4418
4419,4904.228632937447401,0.5,4904.228632937447401,4419
4420,4905.142489080672931,0.5,4905.142489080672931,4420
4421,4906.098238142346418,0.5,4906.098238142346418,4421
4422,4906.699541973659507,0.5,4906.699541973659507,4422
4423,4908.330089351212337,0.5,4908.330089351212337,4423
4424,4908.913521444295839,0.5,4908.913521444295839,4424
4425,4909.624111714983883,0.5,4909.624111714983883,4425
4426,4910.245081667459090,0.5,4910.245081667459090,4426
4427,4911.291910102137990,0.5,4911.291910102137990,4427
4428,4912.451308936105306,0.5,4912.451308936105306,4428
4429,4913.660637618066175,0.5,4913.660637618066175,4429
4430,4914.792645831574191,0.5,4914.792645831574191,4430
4431,4915.700240689561724,0.5,4915.700240689561724,4431
4432,4916.332164477558763,0.5,4916.332164477558763,4432
4433,4917.230780504244649,0.5,4917.230780504244649,4433
4434,4917.807535042849850,0.5,4917.807535042849850,4434
4435,4919.487036337098289,0.5,4919.487036337098289,4435
4436,4919.889325052078675,0.5,4919.889325052078675,4436
4437,4920.840430543640650,0.5,4920.840430543640650,4437
4438,4921.970590627643105,0.5,4921.970590627643105,4438
4439,4922.718991373756580,0.5,4922.718991373756580,4439
4440,4924.317098249988703,0.5,4924.317098249988703,4440
4441,4925.077606689328604,0.5,4925.077606689328604,4441
4442,4925.795026681425043,0.5,4925.795026681425043,4442
4443,4926.727642209651094,0.5,4926.727642209651094,4443
4444,4927.597951290635137,0.5,4927.597951290635137,4444
4445,4928.526064803158079,0.5,4928.526064803158079,4445
4446,4928.957136245708170,0.5,4928.957136245708170,4446
4447,4930.240318442930402,0.5,4930.240318442930402,4447
4448,4932.036812774137616,0.5,4932.036812774137616,4448
4449,4932.600670527041075,0.5,4932.600670527041075,4449
4450,4933.068125843811686,0.5,4933.068125843811686,4450
4451,4934.352289122011825,0.5,4934.352289122011825,4451
4452,4935.200994249787982,0.5,4935.200994249787982,4452
4453,4936.133949523506089,0.5,4936.133949523506089,4453
4454,4937.207162985993818,0.5,4937.207162985993818,4454
4455,4937.770365700218463,0.5,4937.770365700218463,4455
4456,4938.753815526292783,0.5,4938.753815526292783,4456
4457,4939.641724784706639,0.5,4939.641724784706639,4457
4458,4940.852294862652343,0.5,4940.852294862652343,4458
4459,4942.135528578191952,0.5,4942.135528578191952,4459
4460,4942.976896462189870,0.5,4942.976896462189870,4460
4461,4943.977866731886934,0.5,4943.977866731886934,4461
4462,4944.641603020049843,0.5,4944.641603020049843,4462
4463,4945.186898517928057,0.5,4945.186898517928057,4463
4464,4946.119253478643259,0.5,4946.119253478643259,4464
4465,4947.500490321847792,0.5,4947.500490321847792,4465
4466,4948.389808797442129,0.5,4948.389808797442129,4466
4467,4949.085915385102453,0.5,4949.085915385102453,4467
4468,4950.615812591258873,0.5,4950.615812591258873,4468
4469,4951.502384929286563,0.5,4951.502384929286563,4469
4470,4951.878797918170676,0.5,4951.878797918170676,4470
4471,4953.200555668674497,0.5,4953.200555668674497,4471
4472,4954.255067679664535,0.5,4954.255067679664535,4472
4473,4954.976576379403014,0.5,4954.976576379403014,4473
4474,4955.822259816116457,0.5,4955.822259816116457,4474
4475,4956.466055278855492,0.5,4956.466055278855492,4475
4476,4957.331889630290789,0.5,4957.331889630290789,4476
4477,4959.028989320631808,0.5,4959.028989320631808,4477
4478,4960.163928407693675,0.5,4960.163928407693675,4478
4479,4960.758090264619568,0.5,4960.758090264619568,4479
4480,4961.688462943187005,0.5,4961.688462943187005,4480
4481,4962.261952448162447,0.5,4962.261952448162447,4481
4482,4963.526118617486645,0.5,4963.526118617486645,4482
4483,4964.307031405169255,0.5,4964.307031405169255,4483
4484,4964.925235089607668,0.5,4964.925235089607668,4484
4485,4966.633216269864533,0.5,4966.633216269864533,4485
4486,4966.868645587162973,0.5,4966.868645587162973,4486
4487,4968.394640927225737,0.5,4968.394640927225737,4487
4488,4968.836094655102897,0.5,4968.836094655102897,4488
4489,4970.479982679447858,0.5,4970.479982679447858,4489
4490,4971.339245556209789,0.5,4971.339245556209789,4490
4491,4971.824996149396611,0.5,4971.824996149396611,4491
4492,4972.713491617352702,0.5,4972.713491617352702,4492
4493,4973.711578032458419,0.5,4973.711578032458419,4493
4494,4974.430478147271060,0.5,4974.430478147271060,4494
4495,4975.310997142412816,0.5,4975.310997142412816,4495
4496,4976.964034077549513,0.5,4976.964034077549513,4496
4497,4977.755154086707989,0.5,4977.755154086707989,4497
4498,4978.847855753176191,0.5,4978.847855753176191,4498
4499,4979.580892326637695,0.5,4979.580892326637695,4499
4500,4980.118762529118612,0.5,4980.118762529118612,4500
4501,4981.192703747710766,0.5,4981.192703747710766,4501
4502,4982.512361526238237,0.5,4982.512361526238237,4502
4503,4983.225027314620093,0.5,4983.225027314620093,4503
4504,4983.979975829911382,0.5,4983.979975829911382,4504
4505,4984.568543574519026,0.5,4984.568543574519026,4505
4506,4986.252566835804828,0.5,4986.252566835804828,4506
4507,4987.187900982755309,0.5,4987.187900982755309,4507
4508,4988.191597307574739,0.5,4988.191597307574739,4508
4509,4988.905166592146998,0.5,4988.905166592146998,4509
4510,4990.345480286356178,0.5,4990.345480286356178,4510
4511,4990.449701819016809,0.5,4990.449701819016809,4511
4512,4991.214774408586891,0.5,4991.214774408586891,4512
4513,4992.379462341421458,0.5,4992.379462341421458,4513
4514,4993.495748983814337,0.5,4993.495748983814337,4514
4515,4994.632742172268081,0.5,4994.632742172268081,4515
4516,4995.879247704658155,0.5,4995.879247704658155,4516
4517,4996.220820876864309,0.5,4996.220820876864309,4517
4518,4997.396150707099878,0.5,4997.396150707099878,4518
4519,4998.370030195671461,0.5,4998.370030195671461,4519
4520,4999.329681372973027,0.5,4999.329681372973027,4520
4521,5000.234316931328067,0.5,5000.234316931328067,4521
4522,5000.834381432412556,0.5,5000.834381432412556,4522
4523,5001.889773627191971,0.5,5001.889773627191971,4523
4524,5002.854002891857817,0.5,5002.854002891857817,4524
4525,5003.484944378312321,0.5,5003.484944378312321,4525
4526,5005.495907487707882,0.5,5005.495907487707882,4526
4527,5006.208381106211164,0.5,5006.208381106211164,4527
4528,5006.788558806100809,0.5,5006.788558806100809,4528
4529,5007.485982919851267,0.5,5007.485982919851267,4529
4530,5008.626199656301651,0.5,5008.626199656301651,4530
4531,5009.229044117221747,0.5,5009.229044117221747,4531
4532,5010.811172544728834,0.5,5010.811172544728834,4532
4533,5010.933198106039526,0.5,5010.933198106039526,4533
4534,5012.396833739677277,0.5,5012.396833739677277,4534
4535,5013.533605873148190,0.5,5013.533605873148190,4535
4536,5014.238442056197528,0.5,5014.238442056197528,4536
4537,5015.357927937939166,0.5,5015.357927937939166,4537
4538,5016.192546914327977,0.5,5016.192546914327977,4538
4539,5017.347756568168734,0.5,5017.347756568168734,4539
4540,5018.084913547670112,0.5,5018.084913547670112,4540
4541,5018.939831850465453,0.5,5018.939831850465453,4541
4542,5019.395831473357248,0.5,5019.395831473357248,4542
4543,5020.352759395484100,0.5,5020.352759395484100,4543
4544,5022.203022983780102,0.5,5022.203022983780102,4544
4545,5022.834526019187251,0.5,5022.834526019187251,4545
4546,5023.904889141232161,0.5,5023.904889141232161,4546
4547,5024.725752594868027,0.5,5024.725752594868027,4547
4548,5025.730993593628227,0.5,5025.730993593628227,4548
4549,5026.185476882352305,0.5,5026.185476882352305,4549
4550,5027.221563711043927,0.5,5027.221563711043927,4550
4551,5028.537886820898166,0.5,5028.537886820898166,4551
4552,5029.216956939054398,0.5,5029.216956939054398,4552
4553,5030.026936938535982,0.5,5030.026936938535982,4553
4554,5030.967858186769263,0.5,5030.967858186769263,4554
4555,5032.399063540915449,0.5,5032.399063540915449,4555
4556,5033.166566080200027,0.5,5033.166566080200027,4556
4557,5034.550361163014713,0.5,5034.550361163014713,4557
4558,5035.013416408851299,0.5,5035.013416408851299,4558
4559,5035.523058437431246,0.5,5035.523058437431246,4559
4560,5036.841667107008107,0.5,5036.841667107008107,4560
4561,5037.500692756887474,0.5,5037.500692756887474,4561
4562,5038.324319636722976,0.5,5038.324319636722976,4562
4563,5039.621887452849478,0.5,5039.621887452849478,4563
4564,5041.041398993811526,0.5,5041.041398993811526,4564
4565,5041.798034522457783,0.5,5041.798034522457783,4565
4566,5042.492149716432323,0.5,5042.492149716432323,4566
4567,5043.015445393966729,0.5,5043.015445393966729,4567
4568,5044.656791091315426,0.5,5044.656791091315426,4568
4569,5045.467130480166816,0.5,5045.467130480166816,4569
4570,5045.941675502012913,0.5,5045.941675502012913,4570
4571,5046.997617430009996,0.5,5046.997617430009996,4571
4572,5047.863086184184795,0.5,5047.863086184184795,4572
4573,5048.790228819728327,0.5,5048.790228819728327,4573
4574,5050.308459699165724,0.5,5050.308459699165724,4574
4575,5051.106699533685969,0.5,5051.106699533685969,4575
4576,5052.279310472945326,0.5,5052.279310472945326,4576
4577,5052.772155289672810,0.5,5052.772155289672810,4577
4578,5053.712365319994205,0.5,5053.712365319994205,4578
4579,5054.434547343369559,0.5,5054.434547343369559,4579
4580,5055.192672473443054,0.5,5055.192672473443054,4580
4581,5056.605813079880136,0.5,5056.605813079880136,4581
4582,5057.589996235894432,0.5,5057.589996235894432,4582
4583,5058.345409417078372,0.5,5058.345409417078372,4583
4584,5059.439905818898296,0.5,5059.439905818898296,4584
4585,5060.559080915019877,0.5,5060.559080915019877,4585
4586,5061.326249329028542,0.5,5061.326249329028542,4586
4587,5062.168472726690197,0.5,5062.168472726690197,4587
4588,5063.182715937442481,0.5,5063.182715937442481,4588
4589,5064.333813619172361,0.5,5064.333813619172361,4589
4590,5064.628972968499511,0.5,5064.628972968499511,4590
4591,5065.480124960543435,0.5,5065.480124960543435,4591
4592,5066.576539184778994,0.5,5066.576539184778994,4592
4593,5068.384815238836381,0.5,5068.384815238836381,4593
4594,5069.095935944007579,0.5,5069.095935944007579,4594
4595,5069.675544138524856,0.5,5069.675544138524856,4595
4596,5070.868551265875794,0.5,5070.868551265875794,4596
4597,5071.249797277137986,0.5,5071.249797277137986,4597
4598,5072.410372660585381,0.5,5072.410372660585381,4598
4599,5073.482256176993360,0.5,5073.482256176993360,4599
4600,5074.356062041533733,0.5,5074.356062041533733,4600
4601,5074.911470242946052,0.5,5074.911470242946052,4601
4602,5076.598637947780844,0.5,5076.598637947780844,4602
4603,5077.152989530737614,0.5,5077.152989530737614,4603
4604,5078.001109183258450,0.5,5078.001109183258450,4604
4605,5079.612726167140863,0.5,5079.612726167140863,4605
4606,5080.123622144014007,0.5,5080.123622144014007,4606
4607,5081.130097770619614,0.5,5081.130097770619614,4607
4608,5081.694344429823104,0.5,5081.694344429823104,4608
4609,5082.317781511685098,0.5,5082.317781511685098,4609
4610,5083.769848918959724,0.5,5083.769848918959724,4610
4611,5084.387439340744095,0.5,5084.387439340744095,4611
4612,5085.944230786496519,0.5,5085.944230786496519,4612
4613,5086.999761578075777,0.5,5086.999761578075777,4613
4614,5087.532668937758899,0.5,5087.532668937758899,4614
4615,5088.598901322012352,0.5,5088.598901322012352,4615
4616,5089.178093913297744,0.5,5089.178093913297744,4616
4617,5090.345876811557901,0.5,5090.345876811557901,4617
4618,5091.262957883617673,0.5,5091.262957883617673,4618
4619,5092.401941911388349,0.5,5092.401941911388349,4619
4620,5092.837760452182010,0.5,5092.837760452182010,4620
4621,5093.668880110625651,0.5,5093.668880110625651,4621
4622,5095.086913061577434,0.5,5095.086913061577434,4622
4623,5096.637933186209921,0.5,5096.637933186209921,4623
4624,5096.959423856328613,0.5,5096.959423856328613,4624
4625,5097.814429758906044,0.5,5097.814429758906044,4625
4626,5098.956789006186227,0.5,5098.956789006186227,4626
4627,5099.610743037994325,0.5,5099.610743037994325,4627
4628,5100.491462416200193,0.5,5100.491462416200193,4628
4629,5101.034063048500684,0.5,5101.034063048500684,4629
4630,5102.645948615171619,0.5,5102.645948615171619,4630
4631,5103.728341253025064,0.5,5103.728341253025064,4631
4632,5104.418093046759168,0.5,5104.418093046759168,4632
4633,5105.638635526429425,0.5,5105.638635526429425,4633
4634,5106.052225949797503,0.5,5106.052225949797503,4634
4635,5107.385740123911091,0.5,5107.385740123911091,4635
4636,5108.447770149330609,0.5,5108.447770149330609,4636
4637,5108.959096698433314,0.5,5108.959096698433314,4637
4638,5109.838982090976970,0.5,5109.838982090976970,4638
4639,5110.806041672267384,0.5,5110.806041672267384,4639
4640,5111.503124654462226,0.5,5111.503124654462226,4640
